url_path,views_total,views_unique
/immich-app/immich,9479,5435
/immich-app/immich/issues,1162,401
/immich-app/immich/pulls,793,148
/immich-app/immich/releases,697,397
/immich-app/immich/discussions/1006,281,209
/immich-app/immich/releases/tag/v1.43.1,279,234
/immich-app/immich/releases/tag/v1.45.0,263,201
/immich-app/immich/tree/main/docker,238,164
/immich-app/immich/blob/main/README_zh_CN.md,217,144
/immich-app/immich/blob/main/docker/docker-compose.yml,216,136
