url_path,views_total,views_unique
/immich-app/immich,8207,4416
/immich-app/immich/issues,1067,363
/immich-app/immich/pulls,662,149
/immich-app/immich/releases,642,374
/immich-app/immich/releases/tag/v1.45.0,299,231
/immich-app/immich/discussions,221,83
/immich-app/immich/blob/main/README_zh_CN.md,215,147
/immich-app/immich/tree/main/docker,208,141
/immich-app/immich/commits/main,196,53
/immich-app/immich/tree/main/server,195,138
