url_path,views_total,views_unique
/immich-app/immich,11239,6394
/immich-app/immich/issues,1366,496
/immich-app/immich/releases,881,546
/immich-app/immich/pulls,739,180
/immich-app/immich/blob/main/README_zh_CN.md,527,417
/immich-app/immich/tree/main/docker,386,214
/immich-app/immich/blob/main/docker/docker-compose.yml,354,208
/immich-app/immich/releases/tag/v1.49.0,332,268
/immich-app/immich/search,289,67
/immich-app/immich/releases/tag/v1.47.3,263,219
