url_path,views_total,views_unique
/immich-app/immich,9241,5338
/immich-app/immich/issues,1107,383
/immich-app/immich/pulls,687,149
/immich-app/immich/releases,659,370
/immich-app/immich/releases/tag/v1.45.0,299,231
/immich-app/immich/discussions/1006,255,177
/immich-app/immich/discussions,234,88
/immich-app/immich/blob/main/README_zh_CN.md,228,157
/immich-app/immich/tree/main/docker,228,157
/immich-app/immich/tree/main/server,208,151
