url_path,views_total,views_unique
/immich-app/immich,6085,3076
/immich-app/immich/issues,983,326
/immich-app/immich/releases,678,422
/immich-app/immich/pulls,628,141
/immich-app/immich/discussions,255,91
/immich-app/immich/releases/tag/v1.47.3,244,206
/immich-app/immich/tree/main/docker,215,121
/immich-app/immich/search,213,45
/immich-app/immich/releases/tag/v1.46.1,197,175
/immich-app/immich/releases/tag/v1.47.2,172,144
