url_path,views_total,views_unique
/immich-app/immich,14566,8679
/immich-app/immich/issues,1518,599
/immich-app/immich/blob/main/README_zh_CN.md,1070,781
/immich-app/immich/releases,1069,640
/immich-app/immich/pulls,792,204
/immich-app/immich/releases/tag/v1.49.0,449,364
/immich-app/immich/tree/main/docker,428,253
/immich-app/immich/blob/main/docker/docker-compose.yml,418,257
/immich-app/immich/tree/main/server,373,230
/immich-app/immich/releases/tag/v1.50.1,343,283
