url_path,views_total,views_unique
/immich-app/immich,12623,7383
/immich-app/immich/issues,1401,528
/immich-app/immich/releases,861,543
/immich-app/immich/pulls,770,193
/immich-app/immich/blob/main/README_zh_CN.md,746,573
/immich-app/immich/tree/main/docker,401,233
/immich-app/immich/releases/tag/v1.49.0,385,313
/immich-app/immich/blob/main/docker/docker-compose.yml,372,223
/immich-app/immich/search,314,79
/immich-app/immich/tree/main/server,268,172
