url_path,views_total,views_unique
/immich-app/immich,10063,5654
/immich-app/immich/issues,1315,465
/immich-app/immich/releases,882,522
/immich-app/immich/pulls,715,176
/immich-app/immich/blob/main/README_zh_CN.md,383,301
/immich-app/immich/tree/main/docker,366,204
/immich-app/immich/blob/main/docker/docker-compose.yml,340,198
/immich-app/immich/releases/tag/v1.49.0,274,227
/immich-app/immich/search,273,63
/immich-app/immich/releases/tag/v1.47.3,263,219
