url_path,views_total,views_unique
/immich-app/immich,7828,4242
/immich-app/immich/issues,1053,363
/immich-app/immich/pulls,668,145
/immich-app/immich/releases,652,375
/immich-app/immich/releases/tag/v1.45.0,299,231
/immich-app/immich/discussions,225,83
/immich-app/immich/blob/main/README_zh_CN.md,208,146
/immich-app/immich/tree/main/docker,205,135
/immich-app/immich/commits/main,204,55
/immich-app/immich/releases/tag/v1.46.1,197,175
