url_path,views_total,views_unique
/immich-app/immich,14054,8462
/immich-app/immich/issues,1473,578
/immich-app/immich/releases,953,590
/immich-app/immich/blob/main/README_zh_CN.md,936,702
/immich-app/immich/pulls,805,201
/immich-app/immich/releases/tag/v1.49.0,449,364
/immich-app/immich/tree/main/docker,426,243
/immich-app/immich/blob/main/docker/docker-compose.yml,389,237
/immich-app/immich/tree/main/server,327,209
/immich-app/immich/search,327,87
